,class
3109,1
9435,1
24561,0
4196,0
20643,0
39518,0
36225,1
33846,0
32138,1
35661,0
26016,0
20152,0
40547,0
17519,0
23479,0
33313,0
9519,1
47354,0
9060,0
39874,0
29806,0
46929,0
48037,0
39696,0
20043,0
41916,0
29185,1
31797,0
22468,0
24631,0
37000,0
3450,1
16792,0
15868,0
28972,0
4100,0
11598,1
3208,0
7960,0
16074,0
38521,0
40227,0
7992,1
35777,0
11641,0
14103,0
35507,0
30603,0
21657,0
29950,1
28986,0
6145,0
28279,0
2386,0
3323,0
43802,0
45962,1
38287,0
10267,1
29859,0
16007,0
27510,0
5780,0
14926,0
25008,0
37498,0
9092,0
7722,0
30316,0
14051,0
45346,0
16623,1
41002,0
20576,0
43564,0
33989,0
45942,0
1346,1
38867,1
34673,0
746,0
38274,1
32172,1
13874,1
5550,1
27778,0
33168,0
25995,0
31956,0
5117,0
44850,0
13858,0
43893,0
20798,0
989,0
19841,0
28535,0
41983,0
19230,0
25000,0
31004,0
37362,0
24019,0
35431,0
33185,0
452,1
5304,0
47220,0
23452,0
32963,1
22082,0
23734,0
28310,0
7170,0
18732,0
35254,0
19835,0
47848,0
20906,1
16544,0
663,0
31276,0
40087,0
16935,0
43370,0
1232,0
9044,0
39963,1
25480,1
27862,0
23602,0
20787,0
3308,0
18718,0
30113,0
13867,0
21207,0
23882,0
30084,1
29796,0
11553,0
25343,1
14731,0
22974,0
32319,0
26954,1
45898,0
21948,0
42811,0
38897,0
30874,0
27736,0
494,0
32590,0
1408,0
22711,0
10355,0
13045,0
748,1
16215,1
3712,1
22875,0
30029,1
45630,0
12943,0
538,1
45382,0
23890,0
47587,1
46750,1
10139,0
22579,0
25265,0
8577,0
37431,1
7374,0
1918,0
16051,0
29415,0
173,0
30773,0
34596,1
11892,0
15609,0
48592,1
7201,0
35062,0
8677,0
38721,0
12097,0
35653,0
31456,0
25395,0
47002,0
31988,0
47922,0
30635,0
10311,0
8389,0
17760,0
14252,1
41581,0
22098,1
33043,0
43312,0
10723,0
41054,0
24885,1
42820,0
30725,0
33693,0
44943,0
19498,1
15536,0
8822,0
41125,0
3417,0
46417,0
43690,0
47323,1
20417,0
8614,1
47181,0
22288,1
18647,0
19726,1
46103,0
36019,0
40974,0
3892,0
14964,0
8141,0
38566,1
44289,0
1420,0
31423,0
37801,0
1661,0
19811,1
1502,0
35054,1
7377,0
6403,0
12463,1
36899,0
42519,0
4912,0
7247,0
44820,0
46514,0
17895,0
21705,0
33640,0
28995,1
15223,0
14119,1
9970,1
26330,0
1425,1
46031,0
6686,1
34990,1
43112,0
21823,1
10234,1
20619,1
41521,0
41896,0
43665,0
5200,0
31581,0
29554,0
34329,0
33838,0
25297,1
39562,0
27374,1
21973,0
3883,0
32678,0
1786,0
38874,0
2729,1
21536,0
20541,0
14090,1
46414,0
44149,0
8121,0
5030,0
44131,0
42706,0
46817,1
22720,0
20464,0
34485,0
27334,0
8567,0
47479,1
38845,1
42911,0
14202,0
12691,0
29457,1
26783,1
41861,0
35986,0
39198,0
2810,0
30483,1
40242,1
11057,0
36160,0
24466,0
6398,0
36432,0
47398,0
29628,0
38306,0
32592,0
37490,1
4998,1
4669,0
10845,1
33504,0
35418,0
7529,0
18102,0
31393,0
785,1
41821,1
39787,0
2849,0
34708,0
5579,0
31280,1
27246,1
21053,1
15662,0
40380,0
30914,0
9508,0
13470,0
29539,0
27159,0
31054,1
41621,0
32806,0
41336,1
44302,0
2855,0
4589,1
13300,0
10914,0
18450,0
15808,1
38722,1
2791,0
20189,0
12732,0
12473,0
47503,0
32466,0
6340,0
36668,1
35928,0
32456,0
3140,0
44438,0
48352,0
28714,1
24292,0
17492,0
30813,0
47362,0
47353,0
18806,0
2836,0
2691,0
20096,0
20569,0
38259,1
38068,0
2184,0
29438,0
37701,0
15315,0
34003,0
13248,0
5067,0
32334,1
46430,1
45769,0
37348,1
42035,0
41108,0
43407,0
42106,1
8368,1
48817,1
28944,0
7913,0
6643,0
9549,0
16588,0
17520,0
28778,0
15175,0
25191,1
25453,0
1714,0
27488,0
29089,0
10743,0
24728,0
23502,0
6782,0
46485,0
12118,0
503,0
29924,0
48217,0
13758,0
1747,0
31127,0
41033,0
24985,0
34840,0
12114,0
14965,0
2951,1
33735,1
48035,0
31345,0
36105,0
24224,0
3150,0
35685,0
24959,0
31668,1
13616,0
28339,1
1242,0
23204,0
21383,0
26648,1
45334,1
40580,1
21036,0
6907,0
8917,0
40766,1
46774,0
26029,0
8292,0
7020,0
25971,1
9479,0
17275,0
41912,0
794,0
11653,1
9269,0
10025,0
31505,0
396,1
22892,0
28522,1
30576,0
10781,0
14680,0
27966,1
47955,1
1479,0
22379,0
21960,0
2295,0
40774,1
11628,0
17921,0
6524,0
17581,0
484,0
669,0
44440,1
4579,0
28907,0
24391,0
3418,0
26822,0
22521,0
31834,1
17346,0
20103,0
46934,0
43602,0
16086,0
42446,0
23727,0
15970,1
15334,0
29169,0
20453,1
8865,0
3672,0
43444,0
11588,1
19723,1
39576,1
47292,1
706,0
46460,0
11172,0
5712,0
35917,1
41022,1
3726,0
13938,0
33358,1
44400,0
18087,0
27832,0
11256,0
37176,0
25979,0
8346,0
39284,0
40527,0
29219,0
46745,0
42473,0
12100,0
3663,1
21878,0
22251,1
30697,0
27349,0
22777,0
11436,0
35654,0
6677,1
43458,0
28655,0
23142,0
276,0
34129,0
8640,0
2524,1
13280,1
17328,0
37156,0
2321,0
41143,0
41551,0
30549,0
3439,0
25408,0
26432,0
34989,0
47188,0
30931,1
15831,0
32112,1
47831,0
6343,0
37142,0
19425,1
18940,0
29146,0
22693,0
7687,0
11886,0
28229,0
21496,0
8644,0
48269,0
35334,0
21873,0
10141,0
6938,0
15209,0
15515,0
41332,0
47260,1
27725,0
43917,0
44376,0
35579,1
45185,0
22287,0
42669,0
38294,0
516,0
19735,0
39081,1
47938,0
45765,0
9691,0
15842,0
22971,0
27567,0
12820,0
21579,0
15048,1
15819,0
37708,1
47806,0
38031,0
10288,0
6981,1
21253,1
22012,0
39646,0
16259,0
6905,0
15735,0
1474,0
8651,1
18263,0
10012,0
29304,0
27217,0
42509,0
31732,0
39012,0
26468,0
11112,0
22575,0
44760,0
43553,0
15244,0
7682,0
43906,0
24938,0
12248,0
6032,0
44854,0
8739,0
14409,0
33460,1
28534,0
7055,0
27539,0
45632,1
15217,0
14544,0
39776,0
27470,1
17784,1
41425,0
14992,0
27452,1
3247,1
715,0
47080,1
48539,1
736,1
47819,0
27041,0
32878,1
8895,1
32805,0
35520,0
26587,0
4828,0
16854,1
43130,0
22589,0
17170,0
4272,0
17824,0
26883,0
24096,0
31637,0
35803,0
15211,0
31194,0
31946,0
1131,1
27676,0
11595,0
28925,0
35668,1
4019,1
36761,0
15032,1
47545,0
48202,0
28425,0
39214,1
33587,0
18020,0
42877,1
6480,0
27096,1
17532,0
44786,0
36264,0
6404,0
1985,0
29210,0
21100,0
46857,0
9751,1
24616,0
16526,0
47891,0
41694,0
25881,0
24811,0
43859,0
44782,0
15059,0
43413,1
19013,0
11748,1
29445,0
30001,0
26149,1
1844,1
45009,1
13816,0
31177,0
22390,0
39363,0
41359,0
25011,0
37005,0
35667,0
20430,0
10300,0
43977,0
43185,0
40376,0
12515,0
21569,0
3239,1
6322,1
7463,0
23001,0
8127,0
40329,1
19888,0
4444,0
378,0
30563,1
21478,0
24010,0
46543,0
11545,1
8313,0
12650,0
43342,0
40422,0
38649,0
1962,0
8406,0
23961,0
39013,1
1202,1
7999,0
26921,0
35188,0
36617,0
47684,0
22461,0
7964,0
28092,0
13824,0
8167,1
12167,0
21050,0
15537,0
34556,1
21359,0
8064,1
5661,0
39295,0
28539,1
43210,1
17018,0
33457,0
40397,0
43952,0
45657,0
44562,0
8226,0
6504,1
15719,1
34711,1
38841,0
39473,0
39654,0
28737,0
28239,0
21703,0
12498,1
40576,1
28362,0
16085,0
36358,0
33714,0
14602,0
48174,0
48063,0
45814,0
23365,1
7263,0
42267,0
11826,1
24145,0
23213,0
34077,1
36107,0
2418,0
8559,0
6843,0
18304,0
41196,0
47035,0
29512,0
48344,1
7440,0
6328,1
42155,0
17385,1
38226,1
25845,0
44601,1
23764,0
7547,0
43956,0
7274,1
36737,1
20952,0
33523,0
36476,0
45976,0
21636,0
34726,0
36620,0
18474,0
45649,0
7973,0
47228,0
26256,0
28021,0
25878,0
16458,0
3618,0
200,1
34695,1
20133,0
19599,0
15368,0
32957,0
28466,0
41783,0
31748,1
45931,0
16956,0
29369,0
21988,0
16356,0
29989,0
25290,0
45536,1
8156,1
30878,1
13821,1
33257,0
27650,0
46158,0
35693,0
16924,1
42214,1
18998,0
40586,0
38367,0
12071,0
19352,1
5744,1
26677,0
26307,0
35743,0
30648,1
10046,0
13488,0
10634,1
25344,1
6521,0
46225,1
476,0
16798,0
15433,0
42052,0
7381,1
7461,0
6679,0
40312,1
21627,0
22744,0
21600,0
16130,0
30081,0
40114,0
32854,0
3127,0
4879,0
8851,1
1670,0
32912,1
43160,0
25060,0
31596,1
40600,1
7229,0
19986,0
41421,0
25324,0
34114,0
31300,0
45704,0
29872,0
12122,0
17433,0
20597,0
6052,0
2890,1
2186,1
36242,0
37171,1
1519,0
37138,0
21601,0
31074,1
23000,0
33805,0
28281,0
25361,0
44432,0
33746,0
38170,0
11785,0
30149,0
2372,1
28615,0
31623,0
20496,1
14946,0
5697,0
13130,0
1816,0
13519,0
9896,1
5903,0
13416,0
29016,0
30428,1
8964,1
23062,0
2592,1
13884,0
33104,1
46955,0
24022,1
24917,0
30281,1
32747,0
30167,0
11863,0
45238,0
42231,0
41208,0
27889,0
11550,1
514,0
39589,1
16465,1
39397,0
37833,0
37581,0
31649,0
42378,0
25681,0
6484,0
21504,0
29741,1
12229,0
26451,0
48760,0
34074,0
41519,0
26020,0
12435,1
48393,0
19680,0
13956,0
41379,0
14307,1
8398,1
2898,0
39205,1
10315,0
41586,0
13083,0
31767,0
904,0
41031,0
25136,0
13131,0
26779,0
48192,1
40149,0
28460,1
2918,0
34373,0
24198,0
20792,0
37148,1
42014,1
21241,0
37682,1
6958,0
45903,1
20,1
6986,1
44975,0
37327,0
25869,1
4233,0
32462,0
5784,0
18959,0
27946,0
18572,0
19014,0
7054,0
10223,0
2391,0
19454,0
15677,0
15361,0
33083,0
7607,0
45991,0
37590,0
24990,0
9276,0
43057,0
34125,0
12654,0
20427,0
22548,0
31166,0
885,0
7109,0
5459,0
33770,1
30705,0
1685,0
8967,0
36144,0
37452,0
3740,0
701,0
28444,1
41500,0
5379,0
48802,0
39391,1
30467,0
21279,0
13776,0
14129,1
23396,0
42312,1
18594,0
21371,0
48512,0
27032,0
13084,1
18486,1
17052,0
32202,1
3474,1
37640,0
5390,0
37804,1
4628,0
1979,0
3459,0
13388,1
8416,0
23880,1
33263,0
38307,1
31048,0
10573,1
7695,0
6376,0
42687,0
9851,1
47090,0
5195,0
38609,1
30646,0
34299,0
15478,0
47784,1
9261,0
8913,1
39831,1
38806,0
43385,0
11592,0
37231,0
11271,0
14437,0
12130,0
47367,0
15513,0
18239,0
9247,0
27804,0
30956,0
36975,1
19067,0
32630,0
36874,1
8992,1
25510,0
16266,0
37632,1
30244,1
20031,0
4166,1
40718,0
45497,0
24480,0
27219,0
3602,1
41475,0
15280,0
10157,0
42059,0
17990,1
10292,0
36552,0
18990,0
47121,1
18918,1
23916,0
4813,0
13562,0
13304,1
30843,1
4855,1
37756,1
42883,0
9709,0
9118,1
1733,0
41366,0
39220,0
3113,0
32570,0
17834,0
43378,0
4222,0
40505,0
47652,0
29021,0
20743,0
22080,0
20930,0
10636,0
37850,1
4557,1
33210,0
48694,0
34966,0
1121,0
47704,0
16807,1
43501,1
1038,0
24517,0
43425,0
44774,0
30523,0
5963,0
7013,0
1619,0
26442,0
18993,0
40216,0
25645,1
39890,0
8857,1
46462,0
20543,0
48094,0
38122,0
7460,1
32453,0
3353,0
23329,0
13639,0
33242,1
30320,0
39092,1
30559,0
5542,0
22822,0
12661,0
28138,1
16634,0
33102,0
24647,1
16253,0
17589,0
17942,1
25472,0
45230,0
2914,1
14124,0
32781,1
46600,0
6972,1
38901,1
4719,1
36317,0
21980,0
36969,0
22074,1
11574,0
34879,1
1456,1
28875,0
32694,0
27604,0
26095,1
26630,1
41919,0
45121,0
19302,1
40429,1
22763,1
16426,0
19138,0
46906,0
29700,1
19122,0
46581,0
31617,0
18334,0
33533,0
45958,0
42000,0
16728,0
2027,0
31019,1
2107,0
38828,1
19332,0
28440,0
28697,1
10846,0
24380,0
41655,0
19116,0
10784,1
18731,0
29978,0
26064,0
47097,0
18350,0
27453,0
3004,0
840,0
8554,0
27836,1
33435,1
48503,1
7879,1
38230,1
11145,0
31535,0
4582,0
8904,0
26817,0
6482,1
23678,0
7384,1
44007,0
44094,1
31175,1
28419,0
27481,1
10065,0
12339,0
20902,0
31274,1
4788,0
11682,0
14268,0
30818,0
3599,0
38150,0
950,0
40392,0
45955,1
6835,0
38495,1
11041,0
18622,0
1691,0
7429,0
8537,0
44755,0
4102,0
9523,1
36940,1
24966,0
26688,0
883,0
15290,0
37427,1
17510,0
4487,0
20167,1
29827,0
13656,0
28268,0
25674,1
17849,0
9256,1
32182,0
17722,0
7577,0
30220,0
42228,1
29496,0
21774,0
41098,0
36696,0
10135,0
42588,0
28594,0
31400,1
20993,0
23600,0
8029,0
26401,0
41278,0
34076,0
8688,0
21968,0
17855,0
45364,0
11245,0
17925,0
4581,0
47232,1
1043,0
18929,0
41236,0
3806,0
16317,0
34386,0
2565,1
32923,0
42546,0
466,1
19051,0
36395,0
8830,0
1763,0
39860,0
10178,0
9701,1
17987,1
25602,1
39593,1
3542,0
6181,0
6151,0
13804,0
8963,0
35430,0
14495,0
19934,0
29662,0
40393,0
2941,0
18244,1
38063,0
29260,1
14534,1
41503,1
38843,0
32411,0
37175,0
23144,0
39069,0
28151,1
35105,0
6467,1
29723,0
11737,0
6497,0
2917,0
4161,1
46994,0
38953,0
27517,0
16624,0
25856,0
42099,0
621,0
11541,0
47657,0
29070,0
12440,0
6326,0
17477,0
15810,0
21165,0
27603,0
20150,0
38590,1
41070,0
22839,0
48727,0
22728,0
1068,0
26354,0
8762,0
43576,0
10107,0
32164,0
30730,0
30310,0
43211,1
8674,0
29793,0
12082,1
46322,0
38345,0
35420,0
20605,0
18365,0
3469,1
32550,1
19445,1
45352,0
43794,0
46397,0
27550,0
2387,0
8817,1
18784,0
46506,0
11493,0
38709,1
14880,0
2545,0
44607,0
35796,0
26480,1
42012,0
42981,0
8507,1
48076,1
22882,0
5771,1
14271,0
36809,0
4578,0
27237,0
40937,0
33012,0
11800,1
43937,0
36817,0
41418,1
12007,0
8294,1
29464,0
40002,1
2144,1
22760,0
22873,0
10037,0
48205,0
43706,0
41102,0
22628,0
22679,0
16815,1
2275,1
8427,0
24036,0
8053,0
16881,0
25034,0
31403,0
24536,1
15487,0
23730,0
35139,0
3267,0
7672,0
35330,0
47575,0
26074,0
42457,0
9198,0
45613,0
35205,0
19281,0
3717,1
37547,0
43680,1
45585,0
29283,0
18311,1
6999,1
1417,0
35266,0
20508,0
14914,0
20485,0
44829,0
37213,0
1253,0
25844,0
38763,0
27801,0
6265,1
33037,0
29449,0
12610,0
37612,0
26340,0
37099,0
13192,1
15639,0
28715,0
15039,1
42538,1
24494,1
44789,0
45356,0
21263,0
36767,1
16360,0
19104,0
10380,1
43910,0
20559,0
27531,0
18779,1
20256,0
29856,0
5827,0
44856,0
31139,0
46844,0
17282,1
24298,0
766,0
47779,0
30933,1
34084,0
31200,1
7971,1
25263,1
47866,0
2833,1
15183,0
42041,1
33977,0
4091,0
17117,0
37112,0
14632,0
3821,0
48467,0
46332,0
15501,0
1481,0
46997,0
13863,1
26381,0
45057,1
42629,1
37893,0
6457,0
14032,0
12219,0
11881,0
31541,0
17471,0
38573,0
48603,0
7545,1
17821,0
47315,0
12183,0
39626,0
25078,0
26812,0
4366,0
8980,0
35995,0
2044,1
22054,0
23501,0
27754,0
24942,0
5044,0
25612,1
47253,0
18414,0
43575,1
5331,0
34717,0
25941,1
25605,1
8629,0
45692,1
24119,0
46713,1
34897,0
47884,0
34734,0
35766,0
5273,0
12483,0
41741,1
18160,0
31791,0
7754,0
24088,1
6411,0
32338,0
42296,0
28361,0
150,0
12132,0
30350,0
23075,0
18445,1
427,0
30681,1
40493,0
40936,0
34605,0
702,1
42724,0
11866,0
39215,0
25904,0
25524,0
32388,0
13297,0
40964,1
18853,0
39923,0
454,0
17584,0
19924,0
44359,0
36494,0
45034,0
48235,0
10733,0
8960,1
42622,0
30085,0
30059,0
46056,0
20598,0
28807,1
36354,0
4650,0
18661,0
43621,0
22234,0
16749,1
29387,0
48071,0
29114,0
32542,1
19653,0
19142,0
6207,0
33811,0
19194,0
48100,1
45914,0
23883,0
23580,1
13489,0
27724,0
33332,1
45144,0
19635,0
1701,0
29077,0
44940,0
25041,1
6741,1
32657,0
14690,0
37927,0
28472,0
34171,0
5778,0
820,0
39958,0
13748,1
30354,0
40608,1
37320,0
43100,0
36209,0
40222,0
23386,0
41949,0
25744,0
46816,0
41898,0
15911,0
7207,0
46159,1
29619,1
9122,0
9003,1
24846,0
27095,1
31663,1
35058,1
3280,0
2527,0
16202,0
10103,1
33857,0
2410,0
13675,1
40842,0
11520,0
23642,0
18214,1
1599,0
46841,1
34795,0
46709,0
14516,0
11405,0
3662,0
43347,0
39583,0
7191,0
30412,0
30950,0
16128,0
30259,1
41193,0
11662,0
39582,1
42476,0
4674,0
36024,1
1419,0
48763,0
41633,0
292,0
43043,0
8166,1
17797,1
22896,0
34902,0
38108,0
20389,0
27780,0
17221,0
1546,0
9919,1
16568,0
7085,0
11769,0
17993,0
4833,1
11571,0
40159,1
9938,0
23328,1
1564,0
19278,0
28633,0
19128,0
10126,0
29516,0
14525,0
23415,1
41388,0
31578,0
5052,0
13255,0
36178,0
20636,0
44815,0
37049,1
29213,0
12885,0
19011,0
28313,0
5615,0
18092,1
10856,0
2279,0
48581,0
13315,0
28792,0
38537,0
35749,0
14575,1
35433,0
6605,0
45969,1
3160,1
4595,0
41915,1
18457,0
46163,0
4779,0
22655,0
2608,0
44074,0
36114,0
26742,1
12767,0
11924,0
48249,1
2267,1
2647,0
8694,0
28619,1
21123,0
27867,0
6692,1
12780,0
29002,1
859,0
9946,0
8095,0
48148,0
13894,0
1696,0
25538,0
30995,1
9587,0
25849,0
16770,1
17343,0
31710,0
37464,0
11563,0
29084,0
32833,0
16144,0
40093,0
3929,0
19942,0
25135,1
38348,0
31498,0
26744,0
46306,0
41085,0
38524,0
13376,1
18337,1
10282,0
10548,0
43150,0
12246,0
40981,0
44161,0
28579,0
34799,0
37737,1
16752,0
1317,0
17801,0
19215,0
13024,0
1186,0
11654,0
31947,1
47402,0
11385,0
30308,1
16019,0
38543,0
670,0
15446,0
35267,0
21822,0
10752,0
36180,0
16783,0
21076,0
13148,1
8019,1
37558,0
5837,0
34741,0
29623,0
37784,0
37527,0
26241,0
34119,0
26422,0
18516,0
40238,1
18491,0
18171,0
40992,0
16990,0
27397,1
35320,0
28787,1
9184,0
44836,0
7393,0
43535,1
40869,0
9,0
44155,0
20445,1
15972,0
7426,0
39708,0
30650,0
25608,0
46805,0
23557,0
19826,0
4083,0
34572,0
41222,0
38204,0
13140,0
24214,0
29323,1
16261,1
20953,0
5687,0
28748,1
16707,0
4838,1
16419,0
47655,0
39504,0
16450,0
15924,0
35031,0
41806,0
6556,0
5580,0
32210,0
38474,1
7605,1
13919,0
33761,0
21115,0
6903,0
21151,1
28971,0
21464,0
34530,0
15578,0
26986,0
7139,0
14072,0
36376,0
1795,1
47081,0
47407,1
47881,0
34220,0
40104,0
16295,1
25327,0
8605,1
38231,1
14238,0
43220,0
3814,1
28755,0
14657,0
4985,0
26096,0
31720,0
9800,0
38360,0
20986,0
30236,1
18409,1
34209,0
31903,0
6425,0
15861,0
4776,0
32399,0
2886,0
23027,1
29029,0
42863,0
11867,0
2900,0
35572,1
28085,0
283,0
16653,1
43326,0
5494,1
26195,0
14348,1
13239,0
42451,1
17378,0
18253,1
33801,0
1725,0
31774,0
13141,0
7271,0
15998,0
35607,1
12037,0
4286,0
36743,0
7168,1
10263,0
45235,1
47811,0
35772,0
1925,0
32247,1
7064,1
10054,0
8086,0
19874,0
16270,0
21507,0
3522,0
5701,0
8710,0
29201,1
9627,1
38869,0
19768,0
5186,0
38611,0
10566,0
25280,0
10480,0
45404,1
18524,1
11080,1
48255,0
8213,0
35233,0
18348,0
27741,0
8333,1
36608,0
28609,0
4696,1
9916,1
33301,0
11439,0
26510,0
39262,0
29367,0
5358,1
25720,1
17411,0
11079,1
10451,0
34320,1
22469,0
7001,0
47054,1
35293,0
43945,0
18533,1
36433,1
44848,0
29721,0
32408,0
32035,1
19442,0
40940,1
16396,0
44350,1
19174,0
18339,0
37566,0
28662,1
1958,0
856,1
32927,0
39721,0
4653,1
4185,0
32392,0
7442,0
45276,1
42932,0
13561,1
38325,0
47240,0
32868,0
45481,0
38635,0
26613,0
32789,0
42452,0
36193,0
12261,0
39248,0
2090,1
35455,0
14306,0
3749,0
34659,1
5267,1
24290,0
19280,0
40771,0
33123,0
31090,0
26715,0
19414,1
13965,1
41395,0
34134,0
11413,0
4797,0
3686,1
23630,0
22227,0
20258,0
33408,0
1344,0
39579,0
20268,0
21945,0
34051,0
9300,0
40007,1
1692,1
18095,1
5843,0
34883,1
13259,0
19774,1
10731,0
13910,0
8030,1
13687,0
15102,0
5885,0
5169,0
42938,0
45412,1
37545,0
20982,0
29049,0
28256,1
37400,0
858,1
16616,0
30723,0
21246,0
35121,0
4634,0
24172,0
32199,0
2296,0
2175,0
11997,0
6908,0
5303,0
20149,0
46810,0
36043,0
15254,0
43783,0
18704,0
22665,1
33524,0
24974,0
2980,0
33724,0
21231,1
30837,0
26484,1
35092,0
4663,0
44128,0
47243,0
48238,0
17188,0
18156,1
2869,0
46591,0
30778,0
6395,0
42227,0
41423,0
20904,0
22190,1
17972,0
25673,1
31478,0
7578,1
31183,0
12834,0
33114,1
7662,0
15036,1
22162,0
34675,1
14346,1
26232,0
3578,0
26852,0
37435,0
16538,0
6632,1
788,1
4254,0
28554,0
25668,0
15670,0
3081,0
12643,0
5410,0
15142,0
40682,1
6481,0
28774,1
26472,0
16572,0
30923,0
45242,0
12803,0
33122,0
48110,0
10931,0
473,1
31357,0
6576,0
9254,0
10067,0
24574,0
38067,0
33060,0
44957,0
33729,0
47399,0
5783,0
12228,0
35994,0
30345,0
36684,0
34253,0
10414,1
31137,1
26327,0
37182,0
31527,0
7505,0
46731,0
12192,1
2961,1
5539,1
4677,0
42946,0
11803,0
22688,0
9654,1
40213,1
28324,0
43765,1
1883,0
25670,0
26278,0
13973,0
44938,0
30597,0
29863,0
13119,0
27707,1
13860,0
38076,0
24895,1
5178,1
19219,0
12990,0
13343,0
36290,0
41526,0
12178,0
28852,0
25299,0
23360,1
1993,0
12561,0
43467,0
40047,0
1334,0
17347,1
5505,0
17348,0
37267,0
4179,0
428,0
11991,0
35286,1
46168,0
45189,1
31627,0
29048,0
6118,0
1163,0
30864,1
5259,1
28097,0
24608,1
44517,0
28620,0
19368,0
8803,0
21967,0
42897,0
20311,0
20369,1
10432,0
8286,1
36086,1
38172,1
35459,0
14121,0
30112,0
35261,1
1790,0
27039,0
19068,0
46677,0
23,0
11414,0
12982,1
2585,1
2537,0
22425,0
16433,0
34764,0
19600,0
16524,0
34705,0
31510,1
29136,0
28065,1
9546,1
8835,0
6101,0
6759,0
39590,0
14172,0
7627,0
23382,0
17463,0
48134,0
9791,1
34754,1
3080,0
48575,0
4478,1
35213,1
12277,1
40398,0
24103,0
34132,0
22441,0
12208,0
16033,0
31675,1
41413,0
29503,1
36569,1
10162,0
16193,0
27435,0
47059,1
9410,0
20838,0
2586,0
41993,0
23293,1
14953,0
10474,1
23447,0
48021,0
16069,1
38661,0
5643,0
45556,0
2341,1
18127,0
39603,0
32605,0
8103,0
1441,0
25975,0
22235,0
36401,1
35145,0
21838,0
40841,1
33349,0
4871,0
22121,0
43682,0
5232,0
48283,0
39531,0
18786,1
29042,0
5132,0
18578,0
19669,1
18832,0
44958,0
38599,0
11559,0
24630,0
48309,1
44205,0
16024,0
18846,0
6537,0
30729,0
26747,0
30726,0
13456,0
16480,0
30120,0
45004,1
32981,1
17608,1
2596,0
33882,0
20077,0
25304,1
29990,0
33228,0
9839,1
4633,0
32576,1
39317,0
16457,0
30166,0
23577,1
17297,1
29215,0
22270,0
9041,1
19683,0
45772,0
24154,0
14972,1
391,0
14464,0
631,0
43673,0
35827,0
5869,0
30542,0
38315,0
2559,0
27247,0
8821,0
37011,0
15475,0
25846,0
27627,0
316,0
27953,0
3855,0
42327,0
15003,0
29346,1
34453,0
44322,0
14750,0
11033,0
23203,0
21422,0
29137,0
5834,0
17382,1
9407,1
16931,0
9371,1
22784,0
9100,0
17680,1
14308,0
18392,0
29339,0
6394,0
36647,1
43354,1
32183,0
28007,1
7217,1
3962,1
6039,0
3422,0
25861,0
32452,1
43296,0
33187,1
44098,0
35349,1
27259,1
15272,0
41538,0
44550,0
17207,0
3683,0
20070,1
960,0
27021,1
3838,0
15826,0
33558,1
47517,0
34983,1
22624,0
29153,1
20076,1
47289,1
9763,0
7176,0
18838,0
8510,1
42266,0
33658,1
13284,1
9257,0
30057,0
17941,0
48325,0
30013,0
12637,0
33609,0
10709,0
17248,0
13569,1
632,0
9561,0
31089,0
7117,1
27610,1
1394,0
8229,0
35844,1
27309,0
6315,0
48454,1
3913,0
5646,0
40452,1
42704,0
20868,0
21175,1
19260,0
24446,0
14273,0
38040,0
23611,0
33601,0
24218,0
12747,1
31103,1
34922,0
41483,0
3830,0
13762,0
23372,0
39454,0
46639,0
20145,1
20203,0
29094,0
6552,0
64,0
10026,0
25918,0
30341,0
2590,0
11029,0
481,0
39586,1
36825,0
39956,0
47630,0
26385,1
26704,0
19589,0
26929,0
37751,0
3959,0
1548,0
7367,0
25794,0
22960,0
45163,0
3684,0
29059,0
5737,0
23158,0
27828,0
16913,1
42710,1
8025,0
4769,0
26153,0
30192,0
30968,1
24295,0
3419,0
39554,1
16809,0
35783,1
29061,0
15451,0
26797,0
20227,0
46804,0
47633,0
34266,0
18581,0
29207,0
44525,1
37776,0
19088,0
25177,0
32360,1
27175,0
6514,0
32111,1
652,1
31045,0
9471,0
48491,0
36822,0
28478,0
30932,0
3190,0
13895,1
5871,0
33162,0
37183,0
47695,0
11101,0
26721,0
35180,1
2005,0
24503,0
34627,0
15751,0
3793,0
9966,0
4197,0
40219,1
24202,0
4676,0
12962,0
19651,0
44566,0
19472,0
32114,0
44633,0
4962,0
4174,0
34377,0
33564,0
32717,0
20302,0
21392,0
2019,0
11543,1
32636,0
30181,0
46775,0
14615,0
13889,0
43419,0
40893,0
48647,0
17847,0
14803,1
14931,0
29108,1
39712,0
4352,0
46315,1
13314,0
8736,0
15888,0
22266,1
22077,1
4536,0
40551,1
41080,0
43692,1
12158,0
12942,0
14980,1
8613,0
2603,0
26801,0
22397,1
35360,0
44391,0
40947,1
9036,1
1031,1
14766,0
4573,0
17079,1
22193,0
11830,0
8801,1
39164,0
23022,0
42252,0
14156,0
25691,0
10772,0
33939,0
44482,1
21640,0
22246,1
44725,0
25481,1
7752,1
47408,0
30855,0
32266,1
41237,0
47464,0
34891,0
39885,0
44361,0
31492,1
47555,1
38607,0
6249,1
47481,1
16441,0
2302,0
25712,0
6529,0
40289,1
21163,0
20003,1
14644,0
29409,1
17959,0
15212,1
26818,0
3573,1
47670,0
8617,0
18141,0
3575,0
9366,0
47091,0
351,0
16123,0
27082,1
30410,0
3397,0
31272,1
1083,0
2346,0
38960,0
36065,0
19371,0
11034,1
